time,zip,county,n_ev,n_bev,n_phev,m_ev,m_bev,m_phev
2019-08-31,98325,Jefferson,6,5,1,76,32,47
2019-08-31,98326,Clallam,,,,76,32,47
2019-08-31,98327,Pierce,34,15,19,76,32,47
2019-08-31,98328,Pierce,29,11,18,76,32,47
2019-08-31,98329,Pierce,67,30,37,76,32,47
2019-08-31,98330,Pierce,,,,76,32,47
2019-08-31,98331,Clallam,5,2,3,76,32,47
2019-08-31,98332,Pierce,165,97,68,76,32,47
2019-08-31,98333,Pierce,53,26,27,76,32,47
2019-08-31,98335,Pierce,248,144,104,76,32,47
2019-08-31,98336,Lewis,,,,76,32,47
2019-08-31,98337,Kitsap,16,11,5,76,32,47
2019-08-31,98338,Pierce,107,48,59,76,32,47
2019-08-31,98339,Jefferson,14,9,5,76,32,47
2019-08-31,98340,Kitsap,24,12,12,76,32,47
2019-08-31,98342,Kitsap,20,19,1,76,32,47
2019-08-31,98345,Kitsap,3,3,,76,32,47
2019-08-31,98346,Kitsap,90,63,27,76,32,47
2019-08-31,98349,Pierce,27,16,11,76,32,47
2019-08-31,98350,Clallam,,,,76,32,47
2019-08-31,98351,Pierce,7,2,5,76,32,47
2019-08-31,98353,Kitsap,,,,76,32,47
2019-08-31,98354,Pierce,26,15,11,76,32,47
2019-08-31,98355,Lewis,2,,2,76,32,47
2019-08-31,98356,Lewis,4,3,1,76,32,47
2019-08-31,98357,Clallam,1,,1,76,32,47
2019-08-31,98358,Jefferson,19,14,5,76,32,47
2019-08-31,98359,Kitsap,22,11,11,76,32,47
2019-08-31,98360,Pierce,41,23,18,76,32,47
2019-08-31,98361,Lewis,3,1,2,76,32,47
2019-08-31,98362,Clallam,103,48,55,76,32,47
2019-08-31,98363,Clallam,28,14,14,76,32,47
2019-08-31,98364,Kitsap,,,,76,32,47
2019-08-31,98365,Jefferson,44,24,20,76,32,47
2019-08-31,98366,Kitsap,132,68,64,76,32,47
2019-08-31,98367,Kitsap,137,83,54,76,32,47
2019-08-31,98368,Jefferson,190,110,80,76,32,47
2019-08-31,98370,Kitsap,212,137,75,76,32,47
2019-08-31,98371,Pierce,101,58,43,76,32,47
2019-08-31,98372,Pierce,116,69,47,76,32,47
2019-08-31,98373,Pierce,96,51,45,76,32,47
2019-08-31,98374,Pierce,171,94,77,76,32,47
2019-08-31,98375,Pierce,88,44,44,76,32,47
2019-08-31,98376,Jefferson,15,11,4,76,32,47
2019-08-31,98377,Lewis,2,,2,76,32,47
2019-08-31,98380,Kitsap,19,13,6,76,32,47
2019-08-31,98381,Clallam,1,1,,76,32,47
2019-08-31,98382,Clallam,192,122,70,76,32,47
2019-08-31,98383,Kitsap,89,57,32,76,32,47
2019-08-31,98385,Pierce,1,1,,76,32,47
2019-08-31,98387,Pierce,110,63,47,76,32,47
2019-08-31,98388,Pierce,58,34,24,76,32,47
2019-08-31,98390,Pierce,30,17,13,76,32,47
2019-08-31,98391,Pierce,254,139,115,76,32,47
2019-08-31,98392,Kitsap,29,21,8,76,32,47
2019-08-31,98394,Pierce,13,6,7,76,32,47
2019-08-31,98396,Pierce,1,,1,76,32,47
2019-08-31,98402,Pierce,33,19,14,76,32,47
2019-08-31,98403,Pierce,45,31,14,76,32,47
2019-08-31,98404,Pierce,75,31,44,76,32,47
2019-08-31,98405,Pierce,89,53,36,76,32,47
2019-08-31,98406,Pierce,105,74,31,76,32,47
2019-08-31,98407,Pierce,184,104,80,76,32,47
2019-08-31,98408,Pierce,54,31,23,76,32,47
2019-08-31,98409,Pierce,73,40,33,76,32,47
2019-08-31,98416,Pierce,,,,76,32,47
2019-08-31,98418,Pierce,32,15,17,76,32,47
2019-08-31,98421,Pierce,2,,2,76,32,47
2019-08-31,98422,Pierce,152,100,52,76,32,47
2019-08-31,98424,Pierce,23,12,11,76,32,47
2019-08-31,98430,Pierce,,,,76,32,47
2019-08-31,98433,Pierce,20,6,14,76,32,47
2019-08-31,98438,Pierce,,,,76,32,47
2019-08-31,98439,Pierce,4,4,,76,32,47
2019-08-31,98443,Pierce,20,12,8,76,32,47
2019-08-31,98444,Pierce,58,30,28,76,32,47
2019-08-31,98445,Pierce,66,31,35,76,32,47
2019-08-31,98446,Pierce,24,7,17,76,32,47
2019-08-31,98447,Pierce,,,,76,32,47
2019-08-31,98465,Pierce,39,24,15,76,32,47
2019-08-31,98466,Pierce,131,87,44,76,32,47
2019-08-31,98467,Pierce,98,50,48,76,32,47
2019-08-31,98498,Pierce,102,53,49,76,32,47
2019-08-31,98499,Pierce,77,36,41,76,32,47
2019-08-31,98501,Thurston,380,201,179,76,32,47
2019-08-31,98502,Thurston,287,183,104,76,32,47
2019-08-31,98503,Thurston,183,102,81,76,32,47
2019-08-31,98506,Thurston,170,97,73,76,32,47
2019-08-31,98512,Thurston,164,95,69,76,32,47
2019-08-31,98513,Thurston,165,101,64,76,32,47
2019-08-31,98516,Thurston,166,95,71,76,32,47
2019-08-31,98520,Grays Harbor,41,25,16,76,32,47
2019-08-31,98524,Mason,22,11,11,76,32,47
2019-08-31,98526,Grays Harbor,1,1,,76,32,47
2019-08-31,98527,Pacific,2,,2,76,32,47
2019-08-31,98528,Mason,43,21,22,76,32,47
2019-08-31,98530,Thurston,1,1,,76,32,47
2019-08-31,98531,Lewis,86,50,36,76,32,47
2019-08-31,98532,Lewis,63,33,30,76,32,47
2019-08-31,98533,Lewis,1,,1,76,32,47
2019-08-31,98535,Grays Harbor,1,1,,76,32,47
2019-08-31,98536,Grays Harbor,1,1,,76,32,47
2019-08-31,98537,Grays Harbor,4,1,3,76,32,47
2019-08-31,98538,Lewis,2,,2,76,32,47
2019-08-31,98541,Grays Harbor,19,12,7,76,32,47
2019-08-31,98542,Lewis,2,,2,76,32,47
2019-08-31,98544,Lewis,,,,76,32,47
2019-08-31,98546,Mason,25,14,11,76,32,47
2019-08-31,98547,Grays Harbor,1,,1,76,32,47
2019-08-31,98548,Mason,14,7,7,76,32,47
2019-08-31,98550,Grays Harbor,18,10,8,76,32,47
2019-08-31,98552,Grays Harbor,,,,76,32,47
2019-08-31,98555,Mason,3,2,1,76,32,47
2019-08-31,98557,Grays Harbor,7,3,4,76,32,47
2019-08-31,98558,Pierce,,,,76,32,47
2019-08-31,98559,Grays Harbor,,,,76,32,47
2019-08-31,98560,Mason,,,,76,32,47
2019-08-31,98562,Grays Harbor,1,,1,76,32,47
2019-08-31,98563,Grays Harbor,25,13,12,76,32,47
2019-08-31,98564,Lewis,6,3,3,76,32,47
2019-08-31,98565,Lewis,1,,1,76,32,47
2019-08-31,98568,Grays Harbor,7,4,3,76,32,47
2019-08-31,98569,Grays Harbor,33,18,15,76,32,47
2019-08-31,98570,Lewis,4,2,2,76,32,47
2019-08-31,98571,Grays Harbor,6,2,4,76,32,47
2019-08-31,98572,Lewis,,,,76,32,47
2019-08-31,98575,Grays Harbor,,,,76,32,47
2019-08-31,98576,Thurston,22,14,8,76,32,47
2019-08-31,98577,Pacific,11,2,9,76,32,47
2019-08-31,98579,Thurston,32,21,11,76,32,47
2019-08-31,98580,Pierce,47,28,19,76,32,47
2019-08-31,98581,Cowlitz,,,,76,32,47
2019-08-31,98582,Lewis,,,,76,32,47
2019-08-31,98583,Grays Harbor,,,,76,32,47
2019-08-31,98584,Mason,124,66,58,76,32,47
2019-08-31,98585,Lewis,6,1,5,76,32,47
2019-08-31,98586,Pacific,1,,1,76,32,47
2019-08-31,98587,Grays Harbor,,,,76,32,47
2019-08-31,98588,Mason,3,2,1,76,32,47
2019-08-31,98589,Thurston,29,16,13,76,32,47
2019-08-31,98590,Pacific,2,2,,76,32,47
2019-08-31,98591,Lewis,9,5,4,76,32,47
2019-08-31,98592,Mason,11,5,6,76,32,47
2019-08-31,98593,Lewis,,,,76,32,47
2019-08-31,98595,Grays Harbor,8,3,5,76,32,47
2019-08-31,98596,Lewis,15,7,8,76,32,47
2019-08-31,98597,Thurston,83,41,42,76,32,47
2019-08-31,98601,Clark,5,3,2,76,32,47
2019-08-31,98602,Klickitat,1,,1,76,32,47
2019-08-31,98603,Cowlitz,4,1,3,76,32,47
2019-08-31,98604,Clark,156,105,51,76,32,47
2019-08-31,98605,Klickitat,1,1,,76,32,47
2019-08-31,98606,Clark,76,54,22,76,32,47
2019-08-31,98607,Clark,344,232,112,76,32,47
2019-08-31,98610,Skamania,2,,2,76,32,47
2019-08-31,98611,Cowlitz,16,6,10,76,32,47
2019-08-31,98612,Wahkiakum,6,2,4,76,32,47
2019-08-31,98613,Klickitat,1,1,,76,32,47
2019-08-31,98614,Pacific,2,1,1,76,32,47
2019-08-31,98616,Cowlitz,,,,76,32,47
2019-08-31,98617,Klickitat,3,,3,76,32,47
2019-08-31,98619,Klickitat,3,1,2,76,32,47
2019-08-31,98620,Klickitat,8,4,4,76,32,47
2019-08-31,98621,Wahkiakum,,,,76,32,47
2019-08-31,98624,Pacific,8,4,4,76,32,47
2019-08-31,98625,Cowlitz,18,6,12,76,32,47
2019-08-31,98626,Cowlitz,43,25,18,76,32,47
2019-08-31,98628,Klickitat,,,,76,32,47
2019-08-31,98629,Clark,41,18,23,76,32,47
2019-08-31,98631,Pacific,14,9,5,76,32,47
2019-08-31,98632,Cowlitz,98,43,55,76,32,47
2019-08-31,98635,Klickitat,9,2,7,76,32,47
2019-08-31,98638,Pacific,1,1,,76,32,47
2019-08-31,98639,Skamania,4,3,1,76,32,47
2019-08-31,98640,Pacific,16,10,6,76,32,47
2019-08-31,98641,Pacific,,,,76,32,47
2019-08-31,98642,Clark,148,83,65,76,32,47
2019-08-31,98643,Wahkiakum,,,,76,32,47
2019-08-31,98644,Pacific,6,3,3,76,32,47
2019-08-31,98645,Cowlitz,7,6,1,76,32,47
2019-08-31,98647,Wahkiakum,,,,76,32,47
2019-08-31,98648,Skamania,19,14,5,76,32,47
2019-08-31,98649,Cowlitz,2,1,1,76,32,47
2019-08-31,98650,Klickitat,9,6,3,76,32,47
2019-08-31,98651,Skamania,3,1,2,76,32,47
2019-08-31,98660,Clark,60,48,12,76,32,47
2019-08-31,98661,Clark,177,106,71,76,32,47
2019-08-31,98662,Clark,103,65,38,76,32,47
2019-08-31,98663,Clark,75,49,26,76,32,47
2019-08-31,98664,Clark,122,83,39,76,32,47
2019-08-31,98665,Clark,137,95,42,76,32,47
2019-08-31,98670,Klickitat,,,,76,32,47
2019-08-31,98671,Clark,152,91,61,76,32,47
2019-08-31,98672,Klickitat,38,26,12,76,32,47
2019-08-31,98673,Klickitat,,,,76,32,47
2019-08-31,98674,Cowlitz,42,30,12,76,32,47
2019-08-31,98675,Clark,13,10,3,76,32,47
2019-08-31,98682,Clark,251,137,114,76,32,47
2019-08-31,98683,Clark,201,120,81,76,32,47
2019-08-31,98684,Clark,134,81,53,76,32,47
2019-08-31,98685,Clark,206,147,59,76,32,47
2019-08-31,98686,Clark,132,89,43,76,32,47
2019-08-31,98801,Chelan,102,73,29,76,32,47
2019-08-31,98802,Douglas,65,36,29,76,32,47
2019-08-31,98811,Chelan,,,,76,32,47
2019-08-31,98812,Okanogan,2,1,1,76,32,47
2019-08-31,98813,Douglas,1,1,,76,32,47
2019-08-31,98814,Okanogan,4,1,3,76,32,47
2019-08-31,98815,Chelan,10,5,5,76,32,47
2019-08-31,98816,Chelan,24,18,6,76,32,47
2019-08-31,98817,Chelan,,,,76,32,47
2019-08-31,98819,Okanogan,,,,76,32,47
2019-08-31,98821,Chelan,,,,76,32,47
2019-08-31,98822,Chelan,6,3,3,76,32,47
2019-08-31,98823,Grant,12,5,7,76,32,47
2019-08-31,98824,Grant,,,,76,32,47
2019-08-31,98826,Chelan,61,42,19,76,32,47
2019-08-31,98827,Okanogan,,,,76,32,47
2019-08-31,98828,Chelan,5,4,1,76,32,47
2019-08-31,98829,Okanogan,,,,76,32,47
2019-08-31,98830,Douglas,1,1,,76,32,47
2019-08-31,98831,Chelan,10,9,1,76,32,47
2019-08-31,98832,Grant,,,,76,32,47
2019-08-31,98833,Okanogan,5,5,,76,32,47
2019-08-31,98834,Okanogan,3,1,2,76,32,47
2019-08-31,98836,Chelan,,,,76,32,47
2019-08-31,98837,Grant,57,22,35,76,32,47
2019-08-31,98840,Okanogan,5,4,1,76,32,47
2019-08-31,98841,Okanogan,3,,3,76,32,47
2019-08-31,98843,Douglas,18,13,5,76,32,47
2019-08-31,98844,Okanogan,,,,76,32,47
2019-08-31,98845,Douglas,1,1,,76,32,47
2019-08-31,98846,Okanogan,1,,1,76,32,47
2019-08-31,98847,Chelan,5,3,2,76,32,47
2019-08-31,98848,Grant,13,10,3,76,32,47
2019-08-31,98849,Okanogan,4,3,1,76,32,47
2019-08-31,98850,Douglas,3,1,2,76,32,47
2019-08-31,98851,Grant,4,1,3,76,32,47
2019-08-31,98852,Chelan,,,,76,32,47
2019-08-31,98853,Grant,,,,76,32,47
2019-08-31,98855,Okanogan,5,3,2,76,32,47
2019-08-31,98856,Okanogan,6,1,5,76,32,47
2019-08-31,98857,Grant,2,,2,76,32,47
2019-08-31,98858,Douglas,4,4,,76,32,47
2019-08-31,98859,Okanogan,,,,76,32,47
2019-08-31,98860,Grant,,,,76,32,47
2019-08-31,98862,Okanogan,11,6,5,76,32,47
2019-08-31,98901,Yakima,26,18,8,76,32,47
2019-08-31,98902,Yakima,56,23,33,76,32,47
2019-08-31,98903,Yakima,16,9,7,76,32,47
2019-08-31,98908,Yakima,64,32,32,76,32,47
2019-08-31,98921,Yakima,,,,76,32,47
2019-08-31,98922,Kittitas,35,23,12,76,32,47
2019-08-31,98923,Yakima,,,,76,32,47
2019-08-31,98925,Kittitas,4,2,2,76,32,47
2019-08-31,98926,Kittitas,54,34,20,76,32,47
2019-08-31,98929,Yakima,,,,76,32,47
2019-08-31,98930,Yakima,5,3,2,76,32,47
2019-08-31,98932,Yakima,,,,76,32,47
2019-08-31,98933,Yakima,,,,76,32,47
2019-08-31,98934,Kittitas,,,,76,32,47
2019-08-31,98935,Yakima,2,,2,76,32,47
2019-08-31,98936,Yakima,7,4,3,76,32,47
2019-08-31,98937,Yakima,1,1,,76,32,47
2019-08-31,98938,Yakima,1,1,,76,32,47
2019-08-31,98939,Yakima,,,,76,32,47
2019-08-31,98940,Kittitas,10,8,2,76,32,47
2019-08-31,98941,Kittitas,,,,76,32,47
2019-08-31,98942,Yakima,17,6,11,76,32,47
2019-08-31,98943,Kittitas,,,,76,32,47
2019-08-31,98944,Yakima,14,5,9,76,32,47
2019-08-31,98946,Kittitas,1,1,,76,32,47
2019-08-31,98947,Yakima,1,1,,76,32,47
2019-08-31,98948,Yakima,4,3,1,76,32,47
2019-08-31,98950,Kittitas,,,,76,32,47
2019-08-31,98951,Yakima,3,2,1,76,32,47
2019-08-31,98952,Yakima,,,,76,32,47
2019-08-31,98953,Yakima,3,2,1,76,32,47
2019-08-31,99001,Spokane,7,3,4,76,32,47
2019-08-31,99003,Spokane,8,4,4,76,32,47
2019-08-31,99004,Spokane,35,16,19,76,32,47
2019-08-31,99005,Spokane,26,13,13,76,32,47
2019-08-31,99006,Spokane,16,4,12,76,32,47
2019-08-31,99008,Lincoln,1,1,,76,32,47
2019-08-31,99009,Spokane,7,4,3,76,32,47
2019-08-31,99011,Spokane,1,,1,76,32,47
2019-08-31,99012,Spokane,,,,76,32,47
2019-08-31,99013,Stevens,1,,1,76,32,47
2019-08-31,99016,Spokane,30,18,12,76,32,47
2019-08-31,99017,Whitman,1,,1,76,32,47
2019-08-31,99018,Spokane,,,,76,32,47
2019-08-31,99019,Spokane,45,28,17,76,32,47
2019-08-31,99020,Spokane,,,,76,32,47
2019-08-31,99021,Spokane,18,6,12,76,32,47
2019-08-31,99022,Spokane,10,6,4,76,32,47
2019-08-31,99023,Spokane,7,3,4,76,32,47
2019-08-31,99025,Spokane,10,5,5,76,32,47
2019-08-31,99026,Stevens,30,21,9,76,32,47
2019-08-31,99027,Spokane,15,10,5,76,32,47
2019-08-31,99029,Lincoln,2,,2,76,32,47
2019-08-31,99030,Spokane,1,1,,76,32,47
2019-08-31,99031,Spokane,1,,1,76,32,47
2019-08-31,99032,Lincoln,1,,1,76,32,47
2019-08-31,99033,Whitman,,,,76,32,47
2019-08-31,99034,Stevens,,,,76,32,47
2019-08-31,99036,Spokane,4,2,2,76,32,47
2019-08-31,99037,Spokane,25,16,9,76,32,47
2019-08-31,99039,Spokane,,,,76,32,47
2019-08-31,99040,Stevens,,,,76,32,47
2019-08-31,99101,Stevens,1,1,,76,32,47
2019-08-31,99102,Whitman,1,,1,76,32,47
2019-08-31,99103,Lincoln,,,,76,32,47
2019-08-31,99105,Adams,,,,76,32,47
2019-08-31,99109,Stevens,5,2,3,76,32,47
2019-08-31,99110,Stevens,,,,76,32,47
2019-08-31,99111,Whitman,8,5,3,76,32,47
2019-08-31,99113,Whitman,2,,2,76,32,47
2019-08-31,99114,Stevens,15,6,9,76,32,47
2019-08-31,99115,Grant,4,3,1,76,32,47
2019-08-31,99116,Douglas,,,,76,32,47
2019-08-31,99117,Lincoln,1,1,,76,32,47
2019-08-31,99118,Ferry,2,1,1,76,32,47
2019-08-31,99119,Pend Oreille,,,,76,32,47
2019-08-31,99121,Ferry,,,,76,32,47
2019-08-31,99122,Lincoln,3,,3,76,32,47
2019-08-31,99123,Grant,,,,76,32,47
2019-08-31,99124,Okanogan,,,,76,32,47
2019-08-31,99125,Whitman,3,1,2,76,32,47
2019-08-31,99126,Stevens,3,,3,76,32,47
2019-08-31,99128,Whitman,,,,76,32,47
2019-08-31,99129,Stevens,,,,76,32,47
2019-08-31,99130,Whitman,3,1,2,76,32,47
2019-08-31,99131,Stevens,,,,76,32,47
2019-08-31,99133,Grant,3,,3,76,32,47
2019-08-31,99134,Lincoln,3,3,,76,32,47
2019-08-31,99135,Grant,,,,76,32,47
2019-08-31,99136,Whitman,,,,76,32,47
2019-08-31,99137,Stevens,,,,76,32,47
2019-08-31,99138,Ferry,,,,76,32,47
2019-08-31,99139,Pend Oreille,,,,76,32,47
2019-08-31,99140,Ferry,,,,76,32,47
2019-08-31,99141,Stevens,9,4,5,76,32,47
2019-08-31,99143,Whitman,,,,76,32,47
2019-08-31,99144,Lincoln,,,,76,32,47
2019-08-31,99146,Ferry,,,,76,32,47
2019-08-31,99147,Lincoln,,,,76,32,47
2019-08-31,99148,Stevens,3,,3,76,32,47
2019-08-31,99149,Whitman,,,,76,32,47
2019-08-31,99150,Ferry,,,,76,32,47
2019-08-31,99151,Stevens,,,,76,32,47
2019-08-31,99152,Pend Oreille,,,,76,32,47
2019-08-31,99153,Pend Oreille,,,,76,32,47
2019-08-31,99154,Lincoln,,,,76,32,47
2019-08-31,99155,Okanogan,,,,76,32,47
2019-08-31,99156,Pend Oreille,9,4,5,76,32,47
2019-08-31,99157,Stevens,,,,76,32,47
2019-08-31,99158,Whitman,,,,76,32,47
2019-08-31,99159,Lincoln,,,,76,32,47
2019-08-31,99160,Ferry,,,,76,32,47
2019-08-31,99161,Whitman,7,5,2,76,32,47
2019-08-31,99163,Whitman,57,25,32,76,32,47
2019-08-31,99164,Whitman,,,,76,32,47
2019-08-31,99166,Ferry,2,2,,76,32,47
2019-08-31,99167,Stevens,1,1,,76,32,47
2019-08-31,99169,Adams,5,2,3,76,32,47
2019-08-31,99170,Whitman,2,1,1,76,32,47
2019-08-31,99171,Whitman,1,,1,76,32,47
2019-08-31,99173,Stevens,1,1,,76,32,47
2019-08-31,99174,Whitman,,,,76,32,47
2019-08-31,99176,Whitman,,,,76,32,47
2019-08-31,99179,Whitman,,,,76,32,47
2019-08-31,99180,Pend Oreille,1,1,,76,32,47
2019-08-31,99181,Stevens,1,,1,76,32,47
2019-08-31,99185,Lincoln,,,,76,32,47
2019-08-31,99201,Spokane,28,15,13,76,32,47
2019-08-31,99202,Spokane,29,18,11,76,32,47
2019-08-31,99203,Spokane,100,61,39,76,32,47
2019-08-31,99204,Spokane,20,13,7,76,32,47
2019-08-31,99205,Spokane,52,23,29,76,32,47
2019-08-31,99206,Spokane,54,32,22,76,32,47
2019-08-31,99207,Spokane,30,15,15,76,32,47
2019-08-31,99208,Spokane,112,64,48,76,32,47
2019-08-31,99212,Spokane,33,15,18,76,32,47
2019-08-31,99216,Spokane,34,21,13,76,32,47
2019-08-31,99217,Spokane,30,16,14,76,32,47
2019-08-31,99218,Spokane,18,9,9,76,32,47
2019-08-31,99223,Spokane,107,64,43,76,32,47
2019-08-31,99224,Spokane,60,33,27,76,32,47
2019-08-31,99301,Franklin,119,51,68,76,32,47
2019-08-31,99320,Benton,23,11,12,76,32,47
2019-08-31,99321,Grant,,,,76,32,47
2019-08-31,99322,Klickitat,,,,76,32,47
2019-08-31,99323,Walla Walla,2,,2,76,32,47
2019-08-31,99324,Walla Walla,18,7,11,76,32,47
2019-08-31,99326,Franklin,2,1,1,76,32,47
2019-08-31,99328,Columbia,4,2,2,76,32,47
2019-08-31,99329,Walla Walla,,,,76,32,47
2019-08-31,99330,Franklin,1,1,,76,32,47
2019-08-31,99333,Whitman,,,,76,32,47
2019-08-31,99335,Franklin,,,,76,32,47
2019-08-31,99336,Benton,81,34,47,76,32,47
2019-08-31,99337,Benton,69,37,32,76,32,47
2019-08-31,99338,Benton,79,41,38,76,32,47
2019-08-31,99341,Adams,,,,76,32,47
2019-08-31,99343,Franklin,2,,2,76,32,47
2019-08-31,99344,Adams,11,5,6,76,32,47
2019-08-31,99345,Benton,,,,76,32,47
2019-08-31,99346,Benton,,,,76,32,47
2019-08-31,99347,Garfield,2,1,1,76,32,47
2019-08-31,99348,Walla Walla,,,,76,32,47
2019-08-31,99349,Grant,5,1,4,76,32,47
2019-08-31,99350,Benton,7,3,4,76,32,47
2019-08-31,99352,Benton,130,63,67,76,32,47
2019-08-31,99353,Benton,50,29,21,76,32,47
2019-08-31,99354,Benton,100,47,53,76,32,47
2019-08-31,99356,Klickitat,,,,76,32,47
2019-08-31,99357,Grant,2,1,1,76,32,47
2019-08-31,99359,Columbia,,,,76,32,47
2019-08-31,99360,Walla Walla,3,2,1,76,32,47
2019-08-31,99361,Walla Walla,3,2,1,76,32,47
2019-08-31,99362,Walla Walla,89,48,41,76,32,47
2019-08-31,99363,Walla Walla,,,,76,32,47
2019-08-31,99371,Adams,,,,76,32,47
2019-08-31,99401,Asotin,1,1,,76,32,47
2019-08-31,99402,Asotin,3,2,1,76,32,47
2019-08-31,99403,Asotin,13,7,6,76,32,47
2019-09-30,98001,King,166,82,84,76,32,47
2019-09-30,98002,King,78,43,35,76,32,47
2019-09-30,98003,King,126,73,53,76,32,47
2019-09-30,98004,King,919,739,180,76,32,47
2019-09-30,98005,King,424,326,98,76,32,47
2019-09-30,98006,King,860,699,161,76,32,47
2019-09-30,98007,King,334,264,70,76,32,47
2019-09-30,98008,King,532,428,104,76,32,47
2019-09-30,98010,King,49,29,20,76,32,47
2019-09-30,98011,King,435,305,130,76,32,47
2019-09-30,98012,Snohomish,778,579,199,76,32,47
2019-09-30,98014,King,124,85,39,76,32,47
2019-09-30,98019,King,182,126,56,76,32,47
2019-09-30,98020,Snohomish,297,222,75,76,32,47
2019-09-30,98021,Snohomish,446,355,91,76,32,47
2019-09-30,98022,King,89,37,52,76,32,47
2019-09-30,98023,King,219,126,93,76,32,47
2019-09-30,98024,King,254,186,68,76,32,47
2019-09-30,98026,Snohomish,372,272,100,76,32,47
2019-09-30,98027,King,569,427,142,76,32,47
2019-09-30,98028,King,360,271,89,76,32,47
2019-09-30,98029,King,528,434,94,76,32,47
2019-09-30,98030,King,8,5,3,76,32,47
2019-09-30,98031,King,278,163,115,76,32,47
2019-09-30,98032,King,158,99,59,76,32,47
2019-09-30,98033,King,962,770,192,76,32,47
2019-09-30,98034,King,721,574,147,76,32,47
2019-09-30,98036,Snohomish,369,276,93,76,32,47
2019-09-30,98037,Snohomish,151,106,45,76,32,47
2019-09-30,98038,King,294,182,112,76,32,47
2019-09-30,98039,King,130,107,23,76,32,47
2019-09-30,98040,King,867,686,181,76,32,47
2019-09-30,98042,King,276,162,114,76,32,47
2019-09-30,98043,Snohomish,119,81,38,76,32,47
2019-09-30,98045,King,192,125,67,76,32,47
2019-09-30,98047,King,18,14,4,76,32,47
2019-09-30,98050,King,1,1,,76,32,47
2019-09-30,98051,King,52,34,18,76,32,47
2019-09-30,98052,King,1447,1157,290,76,32,47
2019-09-30,98053,King,789,651,138,76,32,47
2019-09-30,98055,King,219,129,90,76,32,47
2019-09-30,98056,King,318,231,87,76,32,47
2019-09-30,98057,King,10,5,5,76,32,47
2019-09-30,98058,King,319,206,113,76,32,47
2019-09-30,98059,King,509,371,138,76,32,47
2019-09-30,98065,King,102,71,31,76,32,47
2019-09-30,98068,Kittitas,8,7,1,76,32,47
2019-09-30,98070,King,225,157,68,76,32,47
2019-09-30,98072,King,845,678,167,76,32,47
2019-09-30,98074,King,761,616,145,76,32,47
2019-09-30,98075,King,645,550,95,76,32,47
2019-09-30,98077,King,24,19,5,76,32,47
2019-09-30,98087,Snohomish,207,148,59,76,32,47
2019-09-30,98092,King,243,140,103,76,32,47
2019-09-30,98101,King,149,115,34,76,32,47
2019-09-30,98102,King,278,208,70,76,32,47
2019-09-30,98103,King,752,576,176,76,32,47
2019-09-30,98104,King,148,98,50,76,32,47
2019-09-30,98105,King,474,349,125,76,32,47
2019-09-30,98106,King,200,133,67,76,32,47
2019-09-30,98107,King,331,249,82,76,32,47
2019-09-30,98108,King,166,120,46,76,32,47
2019-09-30,98109,King,447,368,79,76,32,47
2019-09-30,98110,Kitsap,569,394,175,76,32,47
2019-09-30,98112,King,598,436,162,76,32,47
2019-09-30,98115,King,933,694,239,76,32,47
2019-09-30,98116,King,380,261,119,76,32,47
2019-09-30,98117,King,538,397,141,76,32,47
2019-09-30,98118,King,397,275,122,76,32,47
2019-09-30,98119,King,313,224,89,76,32,47
2019-09-30,98121,King,239,177,62,76,32,47
2019-09-30,98122,King,429,296,133,76,32,47
2019-09-30,98125,King,434,311,123,76,32,47
2019-09-30,98126,King,279,199,80,76,32,47
2019-09-30,98133,King,398,273,125,76,32,47
2019-09-30,98134,King,26,20,6,76,32,47
2019-09-30,98136,King,229,168,61,76,32,47
2019-09-30,98144,King,410,296,114,76,32,47
2019-09-30,98146,King,184,113,71,76,32,47
2019-09-30,98148,King,40,23,17,76,32,47
2019-09-30,98154,King,,,,76,32,47
2019-09-30,98155,King,408,296,112,76,32,47
2019-09-30,98158,King,1,,1,76,32,47
2019-09-30,98164,King,,,,76,32,47
2019-09-30,98166,King,219,150,69,76,32,47
2019-09-30,98168,King,143,84,59,76,32,47
2019-09-30,98174,King,,,,76,32,47
2019-09-30,98177,King,394,282,112,76,32,47
2019-09-30,98178,King,154,104,50,76,32,47
2019-09-30,98188,King,86,48,38,76,32,47
2019-09-30,98195,King,1,1,,76,32,47
2019-09-30,98198,King,104,63,41,76,32,47
2019-09-30,98199,King,396,296,100,76,32,47
2019-09-30,98201,Snohomish,104,63,41,76,32,47
2019-09-30,98203,Snohomish,163,104,59,76,32,47
2019-09-30,98204,Snohomish,112,72,40,76,32,47
2019-09-30,98205,Snohomish,,,,76,32,47
2019-09-30,98207,Snohomish,,,,76,32,47
2019-09-30,98208,Snohomish,290,190,100,76,32,47
2019-09-30,98220,Whatcom,2,1,1,76,32,47
2019-09-30,98221,Skagit,190,111,79,76,32,47
2019-09-30,98222,San Juan,,,,76,32,47
2019-09-30,98223,Snohomish,151,100,51,76,32,47
2019-09-30,98224,King,,,,76,32,47
2019-09-30,98225,Whatcom,312,224,88,76,32,47
2019-09-30,98226,Whatcom,297,192,105,76,32,47
2019-09-30,98229,Whatcom,287,194,93,76,32,47
2019-09-30,98230,Whatcom,115,69,46,76,32,47
2019-09-30,98232,Skagit,27,16,11,76,32,47
2019-09-30,98233,Skagit,40,26,14,76,32,47
