OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
2079015673182893|53033004102|Census Tract 41.02|1689910|2027249|G5020|S|20740836372783|53033004000|Census Tract 40|2603922|3516391|G5020|S|28947|0
2079015673182893|53033004102|Census Tract 41.02|1689910|2027249|G5020|S|20740836372782|53033004100|Census Tract 41|3263932|5317819|G5020|S|1660963|2027249
2079015673172542|53033004201|Census Tract 42.01|1244114|0|G5020|S|20740836372782|53033004100|Census Tract 41|3263932|5317819|G5020|S|996|0
2079015673172542|53033004201|Census Tract 42.01|1244114|0|G5020|S|20740836372781|53033004200|Census Tract 42|2464095|0|G5020|S|1243118|0
2079015673178076|53033004202|Census Tract 42.02|1220977|0|G5020|S|20740836372781|53033004200|Census Tract 42|2464095|0|G5020|S|1220977|0
207903716921456|53033004301|Census Tract 43.01|979236|0|G5020|S|207403716921456|53033004301|Census Tract 43.01|979236|0|G5020|S|979236|0
207903716921453|53033004302|Census Tract 43.02|331137|0|G5020|S|207403716921453|53033004302|Census Tract 43.02|330839|0|G5020|S|330839|0
207903716921453|53033004302|Census Tract 43.02|331137|0|G5020|S|20740836372769|53033005302|Census Tract 53.02|2507269|749176|G5020|S|298|0
2079015673173467|53033004401|Census Tract 44.01|694919|0|G5020|S|20740836372779|53033004400|Census Tract 44|989907|0|G5020|S|694919|0
2079015673173487|53033004402|Census Tract 44.02|294988|0|G5020|S|20740836372779|53033004400|Census Tract 44|989907|0|G5020|S|294988|0
20790836372778|53033004500|Census Tract 45|670997|0|G5020|S|20740836372778|53033004500|Census Tract 45|670997|0|G5020|S|670997|0
20790836372777|53033004600|Census Tract 46|1552358|1033232|G5020|S|20740836372777|53033004600|Census Tract 46|1552358|1033232|G5020|S|1552358|1033232
2079015673170775|53033004701|Census Tract 47.01|571393|176916|G5020|S|20740836372776|53033004700|Census Tract 47|1974887|329113|G5020|S|571393|176916
2079015673177861|53033004702|Census Tract 47.02|266414|0|G5020|S|20740836372776|53033004700|Census Tract 47|1974887|329113|G5020|S|266414|0
2079015673184614|53033004703|Census Tract 47.03|1188631|155567|G5020|S|20740836372776|53033004700|Census Tract 47|1974887|329113|G5020|S|1137080|152197
2079015673184614|53033004703|Census Tract 47.03|1188631|155567|G5020|S|20740836372775|53033004800|Census Tract 48|1329880|30256|G5020|S|51551|3370
20790836372775|53033004800|Census Tract 48|1278329|26886|G5020|S|20740836372775|53033004800|Census Tract 48|1329880|30256|G5020|S|1278329|26886
2079019663642367|53033004901|Census Tract 49.01|497144|0|G5020|S|20740836372774|53033004900|Census Tract 49|1093783|17368|G5020|S|497144|0
2079019663640552|53033004902|Census Tract 49.02|597604|17368|G5020|S|20740836372774|53033004900|Census Tract 49|1093783|17368|G5020|S|596639|17368
2079019663640552|53033004902|Census Tract 49.02|597604|17368|G5020|S|20740836372768|53033005400|Census Tract 54|1221937|624427|G5020|S|965|0
20790836372773|53033005000|Census Tract 50|757380|0|G5020|S|20740836372773|53033005000|Census Tract 50|757380|0|G5020|S|757380|0
20790836372772|53033005100|Census Tract 51|881731|0|G5020|S|20740836372772|53033005100|Census Tract 51|881731|0|G5020|S|881731|0
2079015673169861|53033005201|Census Tract 52.01|699701|73218|G5020|S|20740836372771|53033005200|Census Tract 52|967004|83285|G5020|S|698868|64017
2079015673169861|53033005201|Census Tract 52.01|699701|73218|G5020|S|20740836372768|53033005400|Census Tract 54|1221937|624427|G5020|S|833|9201
2079015673169486|53033005202|Census Tract 52.02|269234|19268|G5020|S|20740836372771|53033005200|Census Tract 52|967004|83285|G5020|S|268136|19268
2079015673169486|53033005202|Census Tract 52.02|269234|19268|G5020|S|20740836372769|53033005302|Census Tract 53.02|2507269|749176|G5020|S|1098|0
2079015673191054|53033005303|Census Tract 53.03|2432843|749176|G5020|S|20740836372769|53033005302|Census Tract 53.02|2507269|749176|G5020|S|2432843|749176
2079015673178626|53033005304|Census Tract 53.04|73030|0|G5020|S|20740836372769|53033005302|Census Tract 53.02|2507269|749176|G5020|S|73030|0
2079020523203065|53033005305|Census Tract 53.05|212967|0|G5020|S|20740836372770|53033005301|Census Tract 53.01|543486|0|G5020|S|212967|0
2079015673169103|53033005306|Census Tract 53.06|200489|0|G5020|S|20740836372770|53033005301|Census Tract 53.01|543486|0|G5020|S|200489|0
2079015673172866|53033005307|Census Tract 53.07|130030|0|G5020|S|20740836372770|53033005301|Census Tract 53.01|543486|0|G5020|S|130030|0
2079015673180523|53033005401|Census Tract 54.01|756239|615226|G5020|S|20740836372768|53033005400|Census Tract 54|1221937|624427|G5020|S|756239|615226
2079015673172413|53033005402|Census Tract 54.02|463900|0|G5020|S|20740836372768|53033005400|Census Tract 54|1221937|624427|G5020|S|463900|0
20790836372767|53033005600|Census Tract 56|3022785|1546484|G5020|S|20740836372767|53033005600|Census Tract 56|3032928|1587335|G5020|S|3022785|1546484
20790836372766|53033005700|Census Tract 57|5085640|2365806|G5020|S|20740836372792|53033003200|Census Tract 32|2106699|1383119|G5020|S|0|28819
20790836372766|53033005700|Census Tract 57|5085640|2365806|G5020|S|20740836372767|53033005600|Census Tract 56|3032928|1587335|G5020|S|6407|40851
20790836372766|53033005700|Census Tract 57|5085640|2365806|G5020|S|20740836372766|53033005700|Census Tract 57|5107233|2295841|G5020|S|5076709|2295841
20790836372766|53033005700|Census Tract 57|5085640|2365806|G5020|S|20740836372765|53033005801|Census Tract 58.01|1821311|260518|G5020|S|2524|295
20790836372765|53033005801|Census Tract 58.01|1822365|260223|G5020|S|20740836372765|53033005801|Census Tract 58.01|1821311|260518|G5020|S|1818787|260223
20790836372765|53033005801|Census Tract 58.01|1822365|260223|G5020|S|20740836372786|53033005900|Census Tract 59|1805737|173882|G5020|S|3578|0
2079019663641034|53033005803|Census Tract 58.03|832097|0|G5020|S|20740836372767|53033005600|Census Tract 56|3032928|1587335|G5020|S|2456|0
2079019663641034|53033005803|Census Tract 58.03|832097|0|G5020|S|20740836372766|53033005700|Census Tract 57|5107233|2295841|G5020|S|30524|0
2079019663641034|53033005803|Census Tract 58.03|832097|0|G5020|S|20740836372787|53033005802|Census Tract 58.02|3090774|1157721|G5020|S|799117|0
2079019663642435|53033005804|Census Tract 58.04|2334443|1169687|G5020|S|20740836372767|53033005600|Census Tract 56|3032928|1587335|G5020|S|1280|0
2079019663642435|53033005804|Census Tract 58.04|2334443|1169687|G5020|S|20740836372787|53033005802|Census Tract 58.02|3090774|1157721|G5020|S|2286759|1157721
2079019663642435|53033005804|Census Tract 58.04|2334443|1169687|G5020|S|20740836372786|53033005900|Census Tract 59|1805737|173882|G5020|S|798|0
2079019663642435|53033005804|Census Tract 58.04|2334443|1169687|G5020|S|20740836372755|53033006900|Census Tract 69|902888|0|G5020|S|444|0
2079019663642435|53033005804|Census Tract 58.04|2334443|1169687|G5020|S|20740836372754|53033007000|Census Tract 70|805959|0|G5020|S|37|0
2079019663642435|53033005804|Census Tract 58.04|2334443|1169687|G5020|S|20740836372753|53033007100|Census Tract 71|862094|0|G5020|S|33615|0
2079019663642435|53033005804|Census Tract 58.04|2334443|1169687|G5020|S|20740836372744|53033008001|Census Tract 80.01|501025|538733|G5020|S|11510|11966
2079015673178877|53033005901|Census Tract 59.01|778385|173882|G5020|S|20740836372786|53033005900|Census Tract 59|1805737|173882|G5020|S|778385|173882
2079015673169218|53033005902|Census Tract 59.02|1022976|0|G5020|S|20740836372786|53033005900|Census Tract 59|1805737|173882|G5020|S|1022976|0
20790836372764|53033006000|Census Tract 60|1340653|160754|G5020|S|20740836372764|53033006000|Census Tract 60|1338740|160754|G5020|S|1338740|160754
20790836372764|53033006000|Census Tract 60|1340653|160754|G5020|S|20740836372757|53033006700|Census Tract 67|1275192|105441|G5020|S|1913|0
20790836372763|53033006100|Census Tract 61|1198411|681782|G5020|S|20740836372763|53033006100|Census Tract 61|1206016|681782|G5020|S|1198411|681782
20790836372762|53033006200|Census Tract 62|2437426|239356|G5020|S|20740836372762|53033006200|Census Tract 62|2728144|288785|G5020|S|2437426|239356
20790836372761|53033006300|Census Tract 63|2610569|3533560|G5020|S|20740836372762|53033006200|Census Tract 62|2728144|288785|G5020|S|290718|49429
20790836372761|53033006300|Census Tract 63|2610569|3533560|G5020|S|20740836372761|53033006300|Census Tract 63|2306077|3484131|G5020|S|2306077|3484131
20790836372761|53033006300|Census Tract 63|2610569|3533560|G5020|S|20740836372746|53033007800|Census Tract 78|2111514|3632914|G5020|S|13774|0
20790836372760|53033006400|Census Tract 64|903649|0|G5020|S|20740836372760|53033006400|Census Tract 64|903649|0|G5020|S|903649|0
20790836372759|53033006500|Census Tract 65|1147619|0|G5020|S|20740836372759|53033006500|Census Tract 65|1147619|0|G5020|S|1147619|0
20790836372758|53033006600|Census Tract 66|1109813|838435|G5020|S|20740836372763|53033006100|Census Tract 61|1206016|681782|G5020|S|7605|0
20790836372758|53033006600|Census Tract 66|1109813|838435|G5020|S|20740836372758|53033006600|Census Tract 66|1099852|838435|G5020|S|1099630|838435
20790836372758|53033006600|Census Tract 66|1109813|838435|G5020|S|20740836372751|53033007300|Census Tract 73|926057|0|G5020|S|2578|0
2079015673172180|53033006701|Census Tract 67.01|380256|105441|G5020|S|20740836372757|53033006700|Census Tract 67|1275192|105441|G5020|S|380256|105441
2079015673172928|53033006702|Census Tract 67.02|304748|0|G5020|S|20740836372757|53033006700|Census Tract 67|1275192|105441|G5020|S|295890|0
2079015673172928|53033006702|Census Tract 67.02|304748|0|G5020|S|20740836372754|53033007000|Census Tract 70|805959|0|G5020|S|8841|0
2079015673172928|53033006702|Census Tract 67.02|304748|0|G5020|S|20740836372752|53033007200|Census Tract 72|1010267|0|G5020|S|17|0
2079015673177393|53033006703|Census Tract 67.03|597133|0|G5020|S|20740836372757|53033006700|Census Tract 67|1275192|105441|G5020|S|597133|0
20790836372756|53033006800|Census Tract 68|718106|0|G5020|S|20740836372756|53033006800|Census Tract 68|718106|0|G5020|S|718106|0
20790836372755|53033006900|Census Tract 69|905121|0|G5020|S|20740836372787|53033005802|Census Tract 58.02|3090774|1157721|G5020|S|2677|0
20790836372755|53033006900|Census Tract 69|905121|0|G5020|S|20740836372755|53033006900|Census Tract 69|902888|0|G5020|S|902444|0
2079015673183237|53033007001|Census Tract 70.01|358281|0|G5020|S|20740836372787|53033005802|Census Tract 58.02|3090774|1157721|G5020|S|2221|0
2079015673183237|53033007001|Census Tract 70.01|358281|0|G5020|S|20740836372754|53033007000|Census Tract 70|805959|0|G5020|S|356060|0
2079015673170527|53033007002|Census Tract 70.02|441021|0|G5020|S|20740836372754|53033007000|Census Tract 70|805959|0|G5020|S|441021|0
2079019663644336|53033007101|Census Tract 71.01|495054|0|G5020|S|20740836372753|53033007100|Census Tract 71|862094|0|G5020|S|495054|0
2079019663645277|53033007102|Census Tract 71.02|335908|0|G5020|S|20740836372753|53033007100|Census Tract 71|862094|0|G5020|S|333425|0
2079019663645277|53033007102|Census Tract 71.02|335908|0|G5020|S|20740836372744|53033008001|Census Tract 80.01|501025|538733|G5020|S|2483|0
2079015673169440|53033007201|Census Tract 72.01|150744|0|G5020|S|20740836372752|53033007200|Census Tract 72|1010267|0|G5020|S|150744|0
2079015673173119|53033007202|Census Tract 72.02|280585|0|G5020|S|20740836372752|53033007200|Census Tract 72|1010267|0|G5020|S|279875|0
2079015673173119|53033007202|Census Tract 72.02|280585|0|G5020|S|20740836372751|53033007300|Census Tract 73|926057|0|G5020|S|121|0
2079015673173119|53033007202|Census Tract 72.02|280585|0|G5020|S|20740836372742|53033008100|Census Tract 81|827618|368891|G5020|S|589|0
2079015673170248|53033007203|Census Tract 72.03|579631|0|G5020|S|20740836372752|53033007200|Census Tract 72|1010267|0|G5020|S|579631|0
2079015673193610|53033007301|Census Tract 73.01|250787|0|G5020|S|20740836372751|53033007300|Census Tract 73|926057|0|G5020|S|250787|0
2079015673169971|53033007302|Census Tract 73.02|312981|0|G5020|S|20740836372751|53033007300|Census Tract 73|926057|0|G5020|S|312981|0
2079015673173209|53033007303|Census Tract 73.03|313527|0|G5020|S|20740836372751|53033007300|Census Tract 73|926057|0|G5020|S|313527|0
2079019663647684|53033007403|Census Tract 74.03|118559|0|G5020|S|207403716921654|53033007401|Census Tract 74.01|259378|0|G5020|S|118559|0
2079019663644104|53033007404|Census Tract 74.04|153725|0|G5020|S|20740836372758|53033006600|Census Tract 66|1099852|838435|G5020|S|222|0
2079019663644104|53033007404|Census Tract 74.04|153725|0|G5020|S|20740836372751|53033007300|Census Tract 73|926057|0|G5020|S|19181|0
2079019663644104|53033007404|Census Tract 74.04|153725|0|G5020|S|207403716921654|53033007401|Census Tract 74.01|259378|0|G5020|S|134322|0
2079019663645355|53033007405|Census Tract 74.05|131830|0|G5020|S|207403716921458|53033007402|Census Tract 74.02|249280|0|G5020|S|131830|0
2079019663640632|53033007406|Census Tract 74.06|150829|0|G5020|S|20740836372751|53033007300|Census Tract 73|926057|0|G5020|S|26882|0
2079019663640632|53033007406|Census Tract 74.06|150829|0|G5020|S|207403716921654|53033007401|Census Tract 74.01|259378|0|G5020|S|6497|0
2079019663640632|53033007406|Census Tract 74.06|150829|0|G5020|S|207403716921458|53033007402|Census Tract 74.02|249280|0|G5020|S|117450|0
2079015673172978|53033007501|Census Tract 75.01|298283|0|G5020|S|20740836372749|53033007500|Census Tract 75|801541|0|G5020|S|298283|0
2079015673173018|53033007502|Census Tract 75.02|315931|0|G5020|S|20740836372749|53033007500|Census Tract 75|801541|0|G5020|S|315931|0
2079015673178298|53033007503|Census Tract 75.03|187541|0|G5020|S|20740836372749|53033007500|Census Tract 75|801541|0|G5020|S|187327|0
2079015673178298|53033007503|Census Tract 75.03|187541|0|G5020|S|20740836372737|53033008600|Census Tract 86|711564|0|G5020|S|214|0
20790836372748|53033007600|Census Tract 76|571882|0|G5020|S|20740836372748|53033007600|Census Tract 76|571882|0|G5020|S|571882|0
20790836372747|53033007700|Census Tract 77|1058322|0|G5020|S|20740836372747|53033007700|Census Tract 77|1058322|0|G5020|S|1058322|0
20790836372746|53033007800|Census Tract 78|2097740|3632914|G5020|S|20740836372746|53033007800|Census Tract 78|2111514|3632914|G5020|S|2097740|3632914
2079019663643064|53033007901|Census Tract 79.01|267231|0|G5020|S|20740836372745|53033007900|Census Tract 79|698475|0|G5020|S|267231|0
2079019663647241|53033007902|Census Tract 79.02|431244|0|G5020|S|20740836372745|53033007900|Census Tract 79|698475|0|G5020|S|431244|0
20790836372743|53033008002|Census Tract 80.02|234314|0|G5020|S|20740836372744|53033008001|Census Tract 80.01|501025|538733|G5020|S|5254|0
20790836372743|53033008002|Census Tract 80.02|234314|0|G5020|S|20740836372743|53033008002|Census Tract 80.02|229060|0|G5020|S|229060|0
2079015673181822|53033008003|Census Tract 80.03|197152|0|G5020|S|20740836372744|53033008001|Census Tract 80.01|501025|538733|G5020|S|197152|0
2079015673173055|53033008004|Census Tract 80.04|284626|526767|G5020|S|20740836372744|53033008001|Census Tract 80.01|501025|538733|G5020|S|284626|526767
2079019663642781|53033008101|Census Tract 81.01|270324|277671|G5020|S|20740836372742|53033008100|Census Tract 81|827618|368891|G5020|S|270324|277671
2079019663643539|53033008102|Census Tract 81.02|556705|91220|G5020|S|20740836372742|53033008100|Census Tract 81|827618|368891|G5020|S|556705|91220
20790836372741|53033008200|Census Tract 82|375785|0|G5020|S|20740836372741|53033008200|Census Tract 82|366707|0|G5020|S|366707|0
20790836372741|53033008200|Census Tract 82|375785|0|G5020|S|20740836372738|53033008500|Census Tract 85|474319|0|G5020|S|9078|0
20790836372740|53033008300|Census Tract 83|237955|0|G5020|S|20740836372740|53033008300|Census Tract 83|237441|0|G5020|S|235685|0
20790836372740|53033008300|Census Tract 83|237955|0|G5020|S|20740836372739|53033008400|Census Tract 84|382618|0|G5020|S|2270|0
2079015673194039|53033008401|Census Tract 84.01|250921|0|G5020|S|20740836372739|53033008400|Census Tract 84|382618|0|G5020|S|236658|0
2079015673194039|53033008401|Census Tract 84.01|250921|0|G5020|S|20740836372738|53033008500|Census Tract 85|474319|0|G5020|S|14263|0
2079015673169935|53033008402|Census Tract 84.02|145446|0|G5020|S|20740836372740|53033008300|Census Tract 83|237441|0|G5020|S|1756|0
2079015673169935|53033008402|Census Tract 84.02|145446|0|G5020|S|20740836372739|53033008400|Census Tract 84|382618|0|G5020|S|143690|0
20790836372738|53033008500|Census Tract 85|450978|0|G5020|S|20740836372738|53033008500|Census Tract 85|474319|0|G5020|S|450978|0
20790836372737|53033008600|Census Tract 86|711350|0|G5020|S|20740836372737|53033008600|Census Tract 86|711564|0|G5020|S|711350|0
20790836372726|53033008700|Census Tract 87|732385|0|G5020|S|20740836372726|53033008700|Census Tract 87|732385|0|G5020|S|732385|0
20790836372725|53033008800|Census Tract 88|948581|0|G5020|S|20740836372725|53033008800|Census Tract 88|948581|0|G5020|S|948581|0
20790836372724|53033008900|Census Tract 89|1270033|1798066|G5020|S|20740836372724|53033008900|Census Tract 89|1270033|1798066|G5020|S|1270033|1798066
